23,30,65
23,29,68
23,28,69
23,27,72
23,26,73
23,25,76
23,24,77
23,23,80
23,22,81
23,21,84
23,20,85
23,19,88
23,18,89
23,17,92
23,16,93
23,15,96
23,14,97
23,13,100
23,12,101
23,11,104
23,10,105
23,9,108
23,8,109
23,7,112
23,6,113
23,5,116
23,4,117
23,3,120
23,2,121
23,1,124
23,0,125
24,127,2
24,126,3
24,125,6
24,124,7
24,123,10
24,122,11
24,121,14
24,120,15
24,119,18
24,118,19
24,117,22
24,116,23
24,115,26
24,114,27
24,113,31
24,112,30
24,111,34
24,110,35
24,109,38
24,108,39
24,107,42
24,106,43
24,105,46
24,104,47
24,103,50
24,102,51
24,101,54
24,100,55
24,99,58
24,98,59
24,97,62
24,96,63
24,95,66
24,94,67
24,93,70
24,92,71
24,91,74
24,90,75
24,89,78
24,88,79
24,87,82
24,86,83
24,85,86
24,84,87
24,83,90
24,82,91
24,81,94
24,80,95
24,79,98
24,78,99
24,77,102
24,76,103
24,75,106
24,74,107
24,73,111
24,72,110
24,71,115
24,70,114
24,69,119
24,68,118
24,67,123
24,66,122
24,65,127
24,64,126
24,63,125
24,62,124
24,61,121
24,60,120
24,59,117
24,58,116
24,57,113
24,56,112
24,55,109
24,54,108
24,53,105
24,52,104
24,51,101
24,50,100
24,49,97
24,48,96
24,47,93
24,46,92
24,45,89
24,44,88
24,43,85
24,42,84
24,41,81
24,40,80
24,39,77
24,38,76
24,37,73
24,36,72
24,35,69
24,34,68
24,33,65
24,32,64
24,31,61
24,30,60
24,29,57
24,28,56
24,27,53
24,26,52
24,25,49
24,24,48
24,23,45
24,22,44
24,21,41
24,20,40
24,19,37
24,18,36
24,17,33
24,16,32
24,15,29
24,14,28
24,13,25
24,12,24
24,11,21
24,10,20
24,9,17
24,8,16
24,7,13
24,6,12
24,5,9
24,4,8
24,3,5
24,2,4
24,1,1
24,0,0
